frame_zero_based,presentation_seconds,interval_from_previous_seconds,picture_type,key_frame
817,27.240000,0.033333000,B,0
818,27.273333,0.033333000,B,0
819,27.306667,0.033334000,B,0
820,27.340000,0.033333000,P,0
821,27.373333,0.033333000,B,0
822,27.406667,0.033334000,B,0
823,27.440000,0.033333000,B,0
824,27.473333,0.033333000,P,0
825,27.506667,0.033334000,B,0
826,27.540000,0.033333000,B,0
827,27.573333,0.033333000,B,0
828,27.606667,0.033334000,P,0
829,27.640000,0.033333000,B,0
830,27.673333,0.033333000,B,0
831,27.706667,0.033334000,B,0
832,27.740000,0.033333000,P,0
833,27.773333,0.033333000,B,0
834,27.806667,0.033334000,B,0
835,27.840000,0.033333000,B,0
836,27.873333,0.033333000,P,0
837,27.906667,0.033334000,B,0
838,27.940000,0.033333000,B,0
839,27.973333,0.033333000,B,0
840,28.006667,0.033334000,I,1
841,28.040000,0.033333000,B,0
842,28.073333,0.033333000,B,0
843,28.106667,0.033334000,B,0
844,28.140000,0.033333000,P,0
845,28.173333,0.033333000,B,0
846,28.206667,0.033334000,B,0
847,28.240000,0.033333000,B,0
848,28.273333,0.033333000,P,0
849,28.306667,0.033334000,B,0
850,28.340000,0.033333000,B,0
851,28.373333,0.033333000,B,0
852,28.406667,0.033334000,P,0
853,28.440000,0.033333000,B,0
854,28.473333,0.033333000,B,0
855,28.506667,0.033334000,B,0
856,28.540000,0.033333000,P,0
857,28.573333,0.033333000,B,0
858,28.606667,0.033334000,B,0
859,28.640000,0.033333000,B,0
860,28.673333,0.033333000,P,0
861,28.706667,0.033334000,P,0
862,28.740000,0.033333000,P,0
863,28.773333,0.033333000,P,0
864,28.806667,0.033334000,P,0
865,28.840000,0.033333000,P,0
866,28.873333,0.033333000,P,0
867,28.906667,0.033334000,P,0
868,28.940000,0.033333000,P,0
869,28.973333,0.033333000,I,1
870,29.006667,0.033334000,P,0
871,29.040000,0.033333000,P,0
872,29.073333,0.033333000,P,0
873,29.106667,0.033334000,P,0
874,29.140000,0.033333000,P,0
875,29.173333,0.033333000,P,0
876,29.206667,0.033334000,P,0
877,29.240000,0.033333000,P,0
878,29.273333,0.033333000,P,0
879,29.306667,0.033334000,P,0
880,29.340000,0.033333000,P,0
881,29.373333,0.033333000,P,0
882,29.406667,0.033334000,P,0
883,29.440000,0.033333000,P,0
884,29.473333,0.033333000,P,0
885,29.506667,0.033334000,P,0
886,29.540000,0.033333000,P,0
887,29.573333,0.033333000,P,0
888,29.606667,0.033334000,P,0
889,29.640000,0.033333000,P,0
890,29.673333,0.033333000,P,0
891,29.706667,0.033334000,P,0
892,29.740000,0.033333000,P,0
893,29.773333,0.033333000,P,0
894,29.806667,0.033334000,P,0
895,29.840000,0.033333000,P,0
896,29.873333,0.033333000,P,0
897,29.906667,0.033334000,P,0
898,29.940000,0.033333000,I,1
899,29.973333,0.033333000,P,0
900,30.006667,0.033334000,P,0
901,30.040000,0.033333000,P,0
902,30.073333,0.033333000,P,0
903,30.106667,0.033334000,P,0
904,30.140000,0.033333000,B,0
905,30.173333,0.033333000,B,0
906,30.206667,0.033334000,B,0
907,30.240000,0.033333000,P,0
908,30.273333,0.033333000,B,0
909,30.306667,0.033334000,B,0
910,30.340000,0.033333000,B,0
911,30.373333,0.033333000,P,0
912,30.406667,0.033334000,B,0
913,30.440000,0.033333000,B,0
914,30.473333,0.033333000,B,0
915,30.506667,0.033334000,P,0
916,30.540000,0.033333000,B,0
917,30.573333,0.033333000,B,0
918,30.606667,0.033334000,B,0
919,30.640000,0.033333000,P,0
920,30.673333,0.033333000,B,0
921,30.706667,0.033334000,B,0
922,30.740000,0.033333000,B,0
923,30.773333,0.033333000,P,0
924,30.806667,0.033334000,B,0
925,30.840000,0.033333000,B,0
926,30.873333,0.033333000,B,0
927,30.906667,0.033334000,I,1
928,30.940000,0.033333000,B,0
929,30.973333,0.033333000,B,0
930,31.006667,0.033334000,B,0
931,31.040000,0.033333000,P,0
932,31.073333,0.033333000,B,0
933,31.106667,0.033334000,B,0
934,31.140000,0.033333000,B,0
935,31.173333,0.033333000,P,0
936,31.206667,0.033334000,B,0
937,31.240000,0.033333000,B,0
938,31.273333,0.033333000,B,0
939,31.306667,0.033334000,P,0
940,31.340000,0.033333000,B,0
941,31.373333,0.033333000,B,0
942,31.406667,0.033334000,B,0
943,31.440000,0.033333000,P,0
944,31.473333,0.033333000,B,0
945,31.506667,0.033334000,B,0
946,31.540000,0.033333000,B,0
947,31.573333,0.033333000,P,0
948,31.606667,0.033334000,B,0
949,31.640000,0.033333000,B,0
950,31.673333,0.033333000,B,0
951,31.706667,0.033334000,P,0
952,31.740000,0.033333000,P,0
953,31.773333,0.033333000,P,0
954,31.806667,0.033334000,P,0
955,31.840000,0.033333000,P,0
956,31.873333,0.033333000,I,1
957,31.906667,0.033334000,P,0
958,31.940000,0.033333000,P,0
959,31.973333,0.033333000,P,0
960,32.006667,0.033334000,P,0
961,32.040000,0.033333000,P,0
962,32.073333,0.033333000,P,0
963,32.106667,0.033334000,B,0
964,32.140000,0.033333000,B,0
965,32.173333,0.033333000,B,0
966,32.206667,0.033334000,P,0
967,32.240000,0.033333000,B,0
968,32.273333,0.033333000,B,0
969,32.306667,0.033334000,B,0
970,32.340000,0.033333000,P,0
971,32.373333,0.033333000,B,0
972,32.406667,0.033334000,B,0
973,32.440000,0.033333000,B,0
974,32.473333,0.033333000,P,0
975,32.506667,0.033334000,B,0
976,32.540000,0.033333000,B,0
977,32.573333,0.033333000,B,0
978,32.606667,0.033334000,P,0
979,32.640000,0.033333000,B,0
980,32.673333,0.033333000,B,0
981,32.706667,0.033334000,B,0
982,32.740000,0.033333000,I,1
983,32.773333,0.033333000,B,0
984,32.806667,0.033334000,B,0
985,32.840000,0.033333000,B,0
986,32.873333,0.033333000,P,0
987,32.906667,0.033334000,B,0
988,32.940000,0.033333000,B,0
989,32.973333,0.033333000,B,0
990,33.006667,0.033334000,P,0
991,33.040000,0.033333000,B,0
992,33.073333,0.033333000,B,0
993,33.106667,0.033334000,B,0
994,33.140000,0.033333000,P,0
995,33.173333,0.033333000,B,0
996,33.206667,0.033334000,B,0
997,33.240000,0.033333000,B,0
998,33.273333,0.033333000,P,0
999,33.306667,0.033334000,B,0
1000,33.340000,0.033333000,B,0
1001,33.373333,0.033333000,B,0
1002,33.406667,0.033334000,P,0
1003,33.440000,0.033333000,P,0
1004,33.473333,0.033333000,P,0
1005,33.506667,0.033334000,P,0
1006,33.540000,0.033333000,P,0
1007,33.573333,0.033333000,P,0
1008,33.606667,0.033334000,P,0
1009,33.640000,0.033333000,P,0
1010,33.673333,0.033333000,P,0
1011,33.706667,0.033334000,I,1
1012,33.740000,0.033333000,P,0
1013,33.773333,0.033333000,P,0
1014,33.806667,0.033334000,P,0
1015,33.840000,0.033333000,P,0
1016,33.873333,0.033333000,P,0
1017,33.906667,0.033334000,P,0
1018,33.940000,0.033333000,P,0
1019,33.973333,0.033333000,P,0
1020,34.006667,0.033334000,P,0
1021,34.040000,0.033333000,P,0
1022,34.073333,0.033333000,P,0
1023,34.106667,0.033334000,P,0
1024,34.140000,0.033333000,P,0
1025,34.173333,0.033333000,P,0
1026,34.206667,0.033334000,P,0
1027,34.240000,0.033333000,P,0
1028,34.273333,0.033333000,P,0
1029,34.306667,0.033334000,P,0
1030,34.340000,0.033333000,P,0
1031,34.373333,0.033333000,P,0
1032,34.406667,0.033334000,B,0
1033,34.440000,0.033333000,B,0
1034,34.473333,0.033333000,B,0
1035,34.506667,0.033334000,P,0
1036,34.540000,0.033333000,B,0
1037,34.573333,0.033333000,B,0
1038,34.606667,0.033334000,B,0
1039,34.640000,0.033333000,I,1
1040,34.673333,0.033333000,B,0
1041,34.706667,0.033334000,B,0
1042,34.740000,0.033333000,B,0
1043,34.773333,0.033333000,P,0
1044,34.806667,0.033334000,B,0
1045,34.840000,0.033333000,B,0
1046,34.873333,0.033333000,B,0
1047,34.906667,0.033334000,P,0
1048,34.940000,0.033333000,B,0
1049,34.973333,0.033333000,B,0
1050,35.006667,0.033334000,B,0
1051,35.040000,0.033333000,P,0
1052,35.073333,0.033333000,P,0
1053,35.106667,0.033334000,P,0
1054,35.140000,0.033333000,P,0
1055,35.173333,0.033333000,P,0
1056,35.206667,0.033334000,P,0
1057,35.240000,0.033333000,P,0
1058,35.273333,0.033333000,P,0
1059,35.306667,0.033334000,P,0
1060,35.340000,0.033333000,P,0
1061,35.373333,0.033333000,P,0
1062,35.406667,0.033334000,P,0
1063,35.440000,0.033333000,P,0
1064,35.473333,0.033333000,P,0
1065,35.506667,0.033334000,P,0
1066,35.540000,0.033333000,P,0
1067,35.573333,0.033333000,P,0
1068,35.606667,0.033334000,I,1
1069,35.640000,0.033333000,P,0
1070,35.673333,0.033333000,P,0
1071,35.706667,0.033334000,P,0
1072,35.740000,0.033333000,P,0
1073,35.773333,0.033333000,P,0
1074,35.806667,0.033334000,P,0
1075,35.840000,0.033333000,P,0
1076,35.873333,0.033333000,P,0
1077,35.906667,0.033334000,P,0
1078,35.940000,0.033333000,P,0
1079,35.973333,0.033333000,P,0
1080,36.006667,0.033334000,P,0
1081,36.040000,0.033333000,P,0
1082,36.073333,0.033333000,P,0
1083,36.106667,0.033334000,P,0
1084,36.140000,0.033333000,P,0
1085,36.173333,0.033333000,P,0
1086,36.206667,0.033334000,P,0
1087,36.240000,0.033333000,B,0
1088,36.273333,0.033333000,B,0
1089,36.306667,0.033334000,B,0
1090,36.340000,0.033333000,P,0
1091,36.373333,0.033333000,P,0
1092,36.406667,0.033334000,B,0
1093,36.440000,0.033333000,B,0
1094,36.473333,0.033333000,B,0
1095,36.506667,0.033334000,I,1
1096,36.540000,0.033333000,B,0
1097,36.573333,0.033333000,B,0
1098,36.606667,0.033334000,B,0
1099,36.640000,0.033333000,P,0
1100,36.673333,0.033333000,B,0
1101,36.706667,0.033334000,B,0
1102,36.740000,0.033333000,B,0
1103,36.773333,0.033333000,P,0
1104,36.806667,0.033334000,B,0
1105,36.840000,0.033333000,B,0
1106,36.873333,0.033333000,B,0
1107,36.906667,0.033334000,P,0
1108,36.940000,0.033333000,B,0
1109,36.973333,0.033333000,B,0
1110,37.006667,0.033334000,B,0
1111,37.040000,0.033333000,P,0
1112,37.073333,0.033333000,B,0
1113,37.106667,0.033334000,B,0
1114,37.140000,0.033333000,B,0
1115,37.173333,0.033333000,P,0
1116,37.206667,0.033334000,B,0
1117,37.240000,0.033333000,B,0
1118,37.273333,0.033333000,B,0
1119,37.306667,0.033334000,P,0
1120,37.340000,0.033333000,B,0
1121,37.373333,0.033333000,B,0
1122,37.406667,0.033334000,B,0
1123,37.440000,0.033333000,I,1
1124,37.473333,0.033333000,B,0
1125,37.506667,0.033334000,B,0
1126,37.540000,0.033333000,B,0
1127,37.573333,0.033333000,P,0
1128,37.606667,0.033334000,B,0
1129,37.640000,0.033333000,B,0
1130,37.673333,0.033333000,B,0
1131,37.706667,0.033334000,P,0
1132,37.740000,0.033333000,B,0
1133,37.773333,0.033333000,B,0
1134,37.806667,0.033334000,B,0
1135,37.840000,0.033333000,P,0
1136,37.873333,0.033333000,B,0
1137,37.906667,0.033334000,B,0
1138,37.940000,0.033333000,B,0
1139,37.973333,0.033333000,P,0
1140,38.006667,0.033334000,B,0
1141,38.040000,0.033333000,B,0
1142,38.073333,0.033333000,B,0
1143,38.106667,0.033334000,P,0
1144,38.140000,0.033333000,B,0
1145,38.173333,0.033333000,B,0
1146,38.206667,0.033334000,B,0
1147,38.240000,0.033333000,P,0
1148,38.273333,0.033333000,B,0
1149,38.306667,0.033334000,B,0
1150,38.340000,0.033333000,B,0
1151,38.373333,0.033333000,I,1
1152,38.406667,0.033334000,B,0
1153,38.440000,0.033333000,B,0
1154,38.473333,0.033333000,B,0
1155,38.506667,0.033334000,P,0
1156,38.540000,0.033333000,B,0
1157,38.573333,0.033333000,B,0
1158,38.606667,0.033334000,B,0
1159,38.640000,0.033333000,P,0
1160,38.673333,0.033333000,B,0
1161,38.706667,0.033334000,B,0
1162,38.740000,0.033333000,B,0
1163,38.773333,0.033333000,P,0
1164,38.806667,0.033334000,B,0
1165,38.840000,0.033333000,B,0
1166,38.873333,0.033333000,B,0
1167,38.906667,0.033334000,P,0
1168,38.940000,0.033333000,B,0
1169,38.973333,0.033333000,B,0
1170,39.006667,0.033334000,B,0
1171,39.040000,0.033333000,P,0
1172,39.073333,0.033333000,B,0
1173,39.106667,0.033334000,B,0
1174,39.140000,0.033333000,B,0
1175,39.173333,0.033333000,P,0
