frame_zero_based,presentation_seconds,interval_from_previous_seconds,picture_type,key_frame
57,0.951667,0.016667000,B,0
58,0.968333,0.016666000,B,0
59,0.985000,0.016667000,B,0
60,1.001667,0.016667000,P,0
61,1.018333,0.016666000,B,0
62,1.035000,0.016667000,B,0
63,1.051667,0.016667000,B,0
64,1.068333,0.016666000,P,0
65,1.085000,0.016667000,B,0
66,1.101667,0.016667000,B,0
67,1.118333,0.016666000,B,0
68,1.135000,0.016667000,P,0
69,1.151667,0.016667000,B,0
70,1.168333,0.016666000,B,0
71,1.185000,0.016667000,B,0
72,1.201667,0.016667000,P,0
73,1.218333,0.016666000,B,0
74,1.235000,0.016667000,B,0
75,1.251667,0.016667000,B,0
76,1.268333,0.016666000,P,0
77,1.285000,0.016667000,B,0
78,1.301667,0.016667000,B,0
79,1.318333,0.016666000,B,0
80,1.335000,0.016667000,P,0
81,1.351667,0.016667000,B,0
82,1.368333,0.016666000,B,0
83,1.385000,0.016667000,B,0
84,1.401667,0.016667000,P,0
85,1.418333,0.016666000,B,0
86,1.435000,0.016667000,B,0
87,1.451667,0.016667000,B,0
88,1.468333,0.016666000,P,0
89,1.485000,0.016667000,B,0
90,1.501667,0.016667000,B,0
91,1.518333,0.016666000,B,0
92,1.535000,0.016667000,P,0
93,1.551667,0.016667000,B,0
94,1.568333,0.016666000,B,0
95,1.585000,0.016667000,B,0
96,1.601667,0.016667000,P,0
97,1.618333,0.016666000,B,0
98,1.635000,0.016667000,B,0
99,1.651667,0.016667000,B,0
100,1.668333,0.016666000,P,0
101,1.685000,0.016667000,B,0
102,1.701667,0.016667000,B,0
103,1.718333,0.016666000,B,0
104,1.735000,0.016667000,P,0
105,1.751667,0.016667000,B,0
106,1.768333,0.016666000,B,0
107,1.785000,0.016667000,B,0
108,1.801667,0.016667000,P,0
109,1.818333,0.016666000,B,0
110,1.835000,0.016667000,B,0
111,1.851667,0.016667000,B,0
112,1.870000,0.018333000,I,1
113,1.886667,0.016667000,B,0
114,1.903333,0.016666000,B,0
115,1.920000,0.016667000,B,0
116,1.936667,0.016667000,P,0
117,1.953333,0.016666000,B,0
118,1.970000,0.016667000,B,0
119,1.986667,0.016667000,B,0
120,2.003333,0.016666000,P,0
121,2.020000,0.016667000,B,0
122,2.036667,0.016667000,B,0
123,2.053333,0.016666000,B,0
124,2.070000,0.016667000,P,0
125,2.086667,0.016667000,B,0
126,2.103333,0.016666000,B,0
127,2.120000,0.016667000,B,0
128,2.136667,0.016667000,P,0
129,2.153333,0.016666000,B,0
130,2.170000,0.016667000,B,0
131,2.186667,0.016667000,B,0
132,2.203333,0.016666000,P,0
133,2.220000,0.016667000,B,0
134,2.236667,0.016667000,B,0
135,2.253333,0.016666000,B,0
136,2.270000,0.016667000,P,0
137,2.286667,0.016667000,B,0
138,2.303333,0.016666000,B,0
139,2.320000,0.016667000,B,0
140,2.336667,0.016667000,P,0
141,2.353333,0.016666000,B,0
142,2.370000,0.016667000,B,0
143,2.386667,0.016667000,B,0
144,2.403333,0.016666000,P,0
145,2.420000,0.016667000,B,0
146,2.436667,0.016667000,B,0
147,2.453333,0.016666000,B,0
148,2.470000,0.016667000,P,0
149,2.486667,0.016667000,B,0
150,2.503333,0.016666000,B,0
151,2.520000,0.016667000,B,0
152,2.536667,0.016667000,P,0
153,2.553333,0.016666000,B,0
154,2.570000,0.016667000,B,0
155,2.586667,0.016667000,B,0
156,2.603333,0.016666000,P,0
157,2.620000,0.016667000,B,0
158,2.636667,0.016667000,B,0
159,2.653333,0.016666000,B,0
160,2.670000,0.016667000,P,0
161,2.686667,0.016667000,B,0
162,2.703333,0.016666000,B,0
163,2.720000,0.016667000,B,0
164,2.736667,0.016667000,P,0
165,2.753333,0.016666000,B,0
166,2.770000,0.016667000,B,0
167,2.786667,0.016667000,B,0
168,2.803333,0.016666000,I,1
169,2.820000,0.016667000,B,0
170,2.836667,0.016667000,B,0
171,2.853333,0.016666000,B,0
172,2.870000,0.016667000,P,0
173,2.886667,0.016667000,B,0
174,2.903333,0.016666000,B,0
175,2.920000,0.016667000,B,0
176,2.936667,0.016667000,P,0
177,2.953333,0.016666000,B,0
178,2.970000,0.016667000,B,0
179,2.986667,0.016667000,B,0
180,3.003333,0.016666000,P,0
181,3.020000,0.016667000,B,0
182,3.036667,0.016667000,B,0
183,3.053333,0.016666000,B,0
184,3.070000,0.016667000,P,0
185,3.086667,0.016667000,B,0
186,3.103333,0.016666000,B,0
187,3.120000,0.016667000,B,0
188,3.136667,0.016667000,P,0
189,3.153333,0.016666000,B,0
190,3.170000,0.016667000,B,0
191,3.186667,0.016667000,B,0
192,3.203333,0.016666000,P,0
193,3.220000,0.016667000,B,0
194,3.236667,0.016667000,B,0
195,3.253333,0.016666000,B,0
196,3.270000,0.016667000,P,0
197,3.286667,0.016667000,B,0
198,3.303333,0.016666000,B,0
199,3.320000,0.016667000,B,0
200,3.336667,0.016667000,P,0
201,3.353333,0.016666000,B,0
202,3.370000,0.016667000,B,0
203,3.386667,0.016667000,B,0
204,3.403333,0.016666000,P,0
205,3.420000,0.016667000,B,0
206,3.436667,0.016667000,B,0
207,3.453333,0.016666000,B,0
208,3.470000,0.016667000,P,0
209,3.486667,0.016667000,B,0
210,3.503333,0.016666000,B,0
211,3.520000,0.016667000,B,0
212,3.536667,0.016667000,P,0
213,3.553333,0.016666000,B,0
214,3.570000,0.016667000,B,0
215,3.586667,0.016667000,B,0
216,3.603333,0.016666000,P,0
217,3.620000,0.016667000,B,0
218,3.636667,0.016667000,B,0
219,3.653333,0.016666000,B,0
220,3.670000,0.016667000,P,0
221,3.686667,0.016667000,B,0
222,3.703333,0.016666000,B,0
223,3.720000,0.016667000,B,0
224,3.736667,0.016667000,I,1
225,3.753333,0.016666000,B,0
226,3.770000,0.016667000,B,0
227,3.786667,0.016667000,B,0
228,3.803333,0.016666000,P,0
229,3.820000,0.016667000,B,0
230,3.836667,0.016667000,B,0
231,3.853333,0.016666000,B,0
232,3.870000,0.016667000,P,0
233,3.886667,0.016667000,B,0
234,3.903333,0.016666000,B,0
235,3.920000,0.016667000,B,0
236,3.936667,0.016667000,P,0
237,3.953333,0.016666000,B,0
238,3.970000,0.016667000,B,0
239,3.986667,0.016667000,B,0
240,4.003333,0.016666000,P,0
241,4.020000,0.016667000,B,0
242,4.036667,0.016667000,B,0
243,4.053333,0.016666000,B,0
244,4.070000,0.016667000,P,0
245,4.086667,0.016667000,B,0
246,4.103333,0.016666000,B,0
247,4.120000,0.016667000,B,0
248,4.136667,0.016667000,P,0
249,4.153333,0.016666000,B,0
250,4.170000,0.016667000,B,0
251,4.186667,0.016667000,B,0
252,4.203333,0.016666000,P,0
253,4.220000,0.016667000,B,0
254,4.236667,0.016667000,B,0
255,4.253333,0.016666000,B,0
256,4.270000,0.016667000,P,0
257,4.286667,0.016667000,B,0
258,4.303333,0.016666000,B,0
259,4.320000,0.016667000,B,0
260,4.336667,0.016667000,P,0
261,4.353333,0.016666000,B,0
262,4.370000,0.016667000,B,0
263,4.386667,0.016667000,B,0
264,4.403333,0.016666000,P,0
265,4.420000,0.016667000,B,0
266,4.436667,0.016667000,B,0
267,4.453333,0.016666000,B,0
268,4.470000,0.016667000,P,0
269,4.486667,0.016667000,B,0
270,4.503333,0.016666000,B,0
271,4.520000,0.016667000,B,0
272,4.536667,0.016667000,P,0
273,4.553333,0.016666000,B,0
274,4.570000,0.016667000,B,0
275,4.586667,0.016667000,B,0
276,4.603333,0.016666000,P,0
277,4.620000,0.016667000,B,0
278,4.636667,0.016667000,B,0
279,4.653333,0.016666000,B,0
280,4.670000,0.016667000,I,1
281,4.686667,0.016667000,B,0
282,4.703333,0.016666000,B,0
283,4.720000,0.016667000,B,0
284,4.736667,0.016667000,P,0
285,4.753333,0.016666000,B,0
286,4.770000,0.016667000,B,0
287,4.786667,0.016667000,B,0
288,4.803333,0.016666000,P,0
289,4.820000,0.016667000,B,0
290,4.836667,0.016667000,B,0
291,4.853333,0.016666000,B,0
292,4.870000,0.016667000,P,0
293,4.886667,0.016667000,B,0
294,4.903333,0.016666000,B,0
295,4.920000,0.016667000,B,0
296,4.936667,0.016667000,P,0
297,4.953333,0.016666000,B,0
298,4.970000,0.016667000,B,0
299,4.986667,0.016667000,B,0
300,5.003333,0.016666000,P,0
301,5.020000,0.016667000,B,0
302,5.036667,0.016667000,B,0
303,5.053333,0.016666000,B,0
304,5.070000,0.016667000,P,0
305,5.086667,0.016667000,B,0
306,5.103333,0.016666000,B,0
307,5.120000,0.016667000,B,0
308,5.136667,0.016667000,P,0
309,5.153333,0.016666000,B,0
310,5.170000,0.016667000,B,0
311,5.186667,0.016667000,B,0
312,5.203333,0.016666000,P,0
313,5.220000,0.016667000,B,0
314,5.236667,0.016667000,B,0
315,5.253333,0.016666000,B,0
316,5.270000,0.016667000,P,0
317,5.286667,0.016667000,B,0
318,5.303333,0.016666000,B,0
319,5.320000,0.016667000,B,0
320,5.336667,0.016667000,P,0
321,5.353333,0.016666000,B,0
322,5.370000,0.016667000,B,0
323,5.386667,0.016667000,B,0
324,5.403333,0.016666000,P,0
325,5.420000,0.016667000,B,0
326,5.436667,0.016667000,B,0
327,5.453333,0.016666000,B,0
328,5.470000,0.016667000,P,0
329,5.486667,0.016667000,B,0
330,5.503333,0.016666000,B,0
331,5.520000,0.016667000,B,0
332,5.536667,0.016667000,P,0
333,5.553333,0.016666000,B,0
334,5.570000,0.016667000,B,0
335,5.586667,0.016667000,B,0
336,5.603333,0.016666000,I,1
337,5.620000,0.016667000,B,0
338,5.636667,0.016667000,B,0
339,5.653333,0.016666000,B,0
340,5.670000,0.016667000,P,0
341,5.686667,0.016667000,B,0
342,5.703333,0.016666000,B,0
343,5.720000,0.016667000,B,0
344,5.736667,0.016667000,P,0
345,5.753333,0.016666000,B,0
346,5.770000,0.016667000,B,0
347,5.786667,0.016667000,B,0
348,5.803333,0.016666000,P,0
349,5.820000,0.016667000,B,0
350,5.836667,0.016667000,B,0
351,5.853333,0.016666000,B,0
352,5.870000,0.016667000,P,0
353,5.886667,0.016667000,B,0
354,5.903333,0.016666000,B,0
355,5.920000,0.016667000,B,0
356,5.936667,0.016667000,P,0
357,5.953333,0.016666000,B,0
358,5.970000,0.016667000,B,0
359,5.986667,0.016667000,B,0
360,6.005000,0.018333000,P,0
361,6.021667,0.016667000,B,0
362,6.038333,0.016666000,B,0
363,6.055000,0.016667000,B,0
364,6.071667,0.016667000,P,0
365,6.088333,0.016666000,B,0
366,6.105000,0.016667000,B,0
367,6.121667,0.016667000,B,0
368,6.138333,0.016666000,P,0
369,6.155000,0.016667000,B,0
370,6.171667,0.016667000,B,0
371,6.188333,0.016666000,B,0
372,6.205000,0.016667000,P,0
373,6.221667,0.016667000,B,0
374,6.238333,0.016666000,B,0
375,6.255000,0.016667000,B,0
376,6.271667,0.016667000,P,0
377,6.288333,0.016666000,B,0
378,6.305000,0.016667000,B,0
379,6.321667,0.016667000,B,0
380,6.338333,0.016666000,P,0
381,6.355000,0.016667000,B,0
382,6.371667,0.016667000,B,0
383,6.388333,0.016666000,B,0
384,6.405000,0.016667000,P,0
385,6.421667,0.016667000,B,0
386,6.438333,0.016666000,B,0
387,6.455000,0.016667000,B,0
388,6.471667,0.016667000,P,0
389,6.488333,0.016666000,B,0
390,6.505000,0.016667000,B,0
391,6.521667,0.016667000,B,0
392,6.538333,0.016666000,I,1
393,6.555000,0.016667000,B,0
394,6.571667,0.016667000,B,0
395,6.588333,0.016666000,B,0
396,6.605000,0.016667000,P,0
397,6.621667,0.016667000,B,0
398,6.638333,0.016666000,B,0
399,6.655000,0.016667000,B,0
400,6.671667,0.016667000,P,0
401,6.688333,0.016666000,B,0
402,6.705000,0.016667000,B,0
403,6.721667,0.016667000,B,0
404,6.738333,0.016666000,P,0
405,6.755000,0.016667000,B,0
406,6.771667,0.016667000,B,0
407,6.788333,0.016666000,B,0
408,6.805000,0.016667000,P,0
409,6.821667,0.016667000,B,0
410,6.838333,0.016666000,B,0
411,6.855000,0.016667000,B,0
412,6.871667,0.016667000,P,0
413,6.888333,0.016666000,B,0
414,6.905000,0.016667000,B,0
415,6.921667,0.016667000,B,0
416,6.938333,0.016666000,P,0
417,6.955000,0.016667000,B,0
418,6.971667,0.016667000,B,0
419,6.988333,0.016666000,B,0
420,7.005000,0.016667000,P,0
421,7.021667,0.016667000,B,0
422,7.038333,0.016666000,B,0
423,7.055000,0.016667000,B,0
424,7.071667,0.016667000,P,0
425,7.088333,0.016666000,B,0
426,7.105000,0.016667000,B,0
427,7.121667,0.016667000,B,0
428,7.138333,0.016666000,P,0
429,7.155000,0.016667000,B,0
430,7.171667,0.016667000,B,0
431,7.188333,0.016666000,B,0
432,7.205000,0.016667000,P,0
433,7.221667,0.016667000,B,0
434,7.238333,0.016666000,B,0
435,7.255000,0.016667000,B,0
436,7.271667,0.016667000,P,0
437,7.288333,0.016666000,B,0
438,7.306667,0.018334000,B,0
439,7.321667,0.015000000,B,0
440,7.338333,0.016666000,P,0
441,7.355000,0.016667000,B,0
442,7.371667,0.016667000,B,0
443,7.388333,0.016666000,B,0
444,7.405000,0.016667000,P,0
445,7.421667,0.016667000,B,0
446,7.438333,0.016666000,B,0
447,7.455000,0.016667000,B,0
448,7.471667,0.016667000,I,1
449,7.488333,0.016666000,B,0
450,7.505000,0.016667000,B,0
451,7.521667,0.016667000,B,0
452,7.538333,0.016666000,P,0
453,7.555000,0.016667000,B,0
454,7.571667,0.016667000,B,0
455,7.588333,0.016666000,B,0
456,7.605000,0.016667000,P,0
457,7.621667,0.016667000,B,0
458,7.638333,0.016666000,B,0
459,7.655000,0.016667000,B,0
460,7.671667,0.016667000,P,0
461,7.688333,0.016666000,B,0
462,7.705000,0.016667000,B,0
463,7.721667,0.016667000,B,0
464,7.738333,0.016666000,P,0
465,7.755000,0.016667000,B,0
466,7.771667,0.016667000,B,0
467,7.788333,0.016666000,B,0
468,7.805000,0.016667000,P,0
469,7.821667,0.016667000,B,0
470,7.838333,0.016666000,B,0
471,7.855000,0.016667000,B,0
472,7.871667,0.016667000,P,0
473,7.888333,0.016666000,B,0
474,7.905000,0.016667000,B,0
475,7.921667,0.016667000,B,0
476,7.938333,0.016666000,P,0
477,7.955000,0.016667000,B,0
478,7.971667,0.016667000,B,0
479,7.988333,0.016666000,B,0
480,8.005000,0.016667000,P,0
481,8.021667,0.016667000,B,0
482,8.038333,0.016666000,B,0
483,8.056667,0.018334000,B,0
484,8.073333,0.016666000,P,0
485,8.090000,0.016667000,B,0
486,8.106667,0.016667000,B,0
487,8.123333,0.016666000,B,0
488,8.140000,0.016667000,P,0
489,8.156667,0.016667000,B,0
490,8.173333,0.016666000,B,0
491,8.190000,0.016667000,B,0
492,8.206667,0.016667000,P,0
493,8.223333,0.016666000,B,0
494,8.240000,0.016667000,B,0
495,8.256667,0.016667000,B,0
496,8.273333,0.016666000,P,0
497,8.290000,0.016667000,B,0
498,8.306667,0.016667000,B,0
499,8.323333,0.016666000,B,0
500,8.340000,0.016667000,P,0
501,8.356667,0.016667000,B,0
502,8.373333,0.016666000,B,0
503,8.390000,0.016667000,B,0
504,8.406667,0.016667000,I,1
505,8.423333,0.016666000,B,0
506,8.440000,0.016667000,B,0
507,8.456667,0.016667000,B,0
508,8.473333,0.016666000,P,0
509,8.490000,0.016667000,B,0
510,8.506667,0.016667000,B,0
511,8.523333,0.016666000,B,0
512,8.540000,0.016667000,P,0
513,8.556667,0.016667000,B,0
514,8.573333,0.016666000,B,0
515,8.590000,0.016667000,B,0
516,8.606667,0.016667000,P,0
517,8.623333,0.016666000,B,0
518,8.640000,0.016667000,B,0
519,8.656667,0.016667000,B,0
520,8.673333,0.016666000,P,0
521,8.690000,0.016667000,B,0
522,8.706667,0.016667000,B,0
523,8.723333,0.016666000,B,0
524,8.740000,0.016667000,P,0
525,8.756667,0.016667000,B,0
526,8.773333,0.016666000,B,0
527,8.790000,0.016667000,B,0
528,8.806667,0.016667000,P,0
529,8.823333,0.016666000,B,0
530,8.840000,0.016667000,B,0
531,8.856667,0.016667000,B,0
532,8.873333,0.016666000,P,0
533,8.890000,0.016667000,B,0
534,8.906667,0.016667000,B,0
535,8.923333,0.016666000,B,0
536,8.940000,0.016667000,P,0
537,8.956667,0.016667000,B,0
538,8.973333,0.016666000,B,0
539,8.990000,0.016667000,B,0
540,9.006667,0.016667000,P,0
541,9.023333,0.016666000,B,0
542,9.040000,0.016667000,B,0
543,9.056667,0.016667000,B,0
544,9.073333,0.016666000,P,0
545,9.090000,0.016667000,B,0
546,9.106667,0.016667000,B,0
547,9.123333,0.016666000,B,0
548,9.140000,0.016667000,P,0
549,9.156667,0.016667000,B,0
550,9.173333,0.016666000,B,0
551,9.190000,0.016667000,B,0
552,9.206667,0.016667000,P,0
553,9.223333,0.016666000,B,0
554,9.240000,0.016667000,B,0
555,9.256667,0.016667000,B,0
556,9.273333,0.016666000,P,0
557,9.290000,0.016667000,B,0
558,9.306667,0.016667000,B,0
559,9.323333,0.016666000,B,0
560,9.340000,0.016667000,I,1
561,9.356667,0.016667000,B,0
562,9.373333,0.016666000,B,0
563,9.390000,0.016667000,B,0
564,9.406667,0.016667000,P,0
565,9.423333,0.016666000,B,0
566,9.440000,0.016667000,B,0
567,9.456667,0.016667000,B,0
568,9.473333,0.016666000,P,0
569,9.490000,0.016667000,B,0
570,9.506667,0.016667000,B,0
571,9.523333,0.016666000,B,0
572,9.540000,0.016667000,P,0
573,9.556667,0.016667000,B,0
574,9.573333,0.016666000,B,0
575,9.590000,0.016667000,B,0
576,9.606667,0.016667000,P,0
577,9.623333,0.016666000,B,0
578,9.640000,0.016667000,B,0
579,9.656667,0.016667000,B,0
580,9.673333,0.016666000,P,0
581,9.690000,0.016667000,B,0
582,9.706667,0.016667000,B,0
583,9.723333,0.016666000,B,0
584,9.740000,0.016667000,P,0
585,9.756667,0.016667000,B,0
586,9.773333,0.016666000,B,0
587,9.790000,0.016667000,B,0
588,9.806667,0.016667000,P,0
589,9.823333,0.016666000,B,0
590,9.840000,0.016667000,B,0
591,9.856667,0.016667000,B,0
592,9.873333,0.016666000,P,0
593,9.890000,0.016667000,B,0
594,9.906667,0.016667000,B,0
595,9.923333,0.016666000,B,0
596,9.940000,0.016667000,P,0
597,9.956667,0.016667000,B,0
598,9.973333,0.016666000,B,0
599,9.990000,0.016667000,B,0
600,10.006667,0.016667000,P,0
601,10.023333,0.016666000,B,0
602,10.040000,0.016667000,B,0
603,10.056667,0.016667000,B,0
604,10.073333,0.016666000,P,0
605,10.090000,0.016667000,B,0
606,10.106667,0.016667000,B,0
607,10.123333,0.016666000,B,0
608,10.140000,0.016667000,P,0
609,10.156667,0.016667000,B,0
610,10.173333,0.016666000,B,0
611,10.190000,0.016667000,B,0
612,10.206667,0.016667000,P,0
613,10.223333,0.016666000,B,0
614,10.240000,0.016667000,B,0
615,10.256667,0.016667000,B,0
616,10.273333,0.016666000,I,1
617,10.290000,0.016667000,B,0
618,10.306667,0.016667000,B,0
619,10.323333,0.016666000,B,0
620,10.340000,0.016667000,P,0
621,10.356667,0.016667000,B,0
622,10.373333,0.016666000,B,0
623,10.390000,0.016667000,B,0
624,10.406667,0.016667000,P,0
625,10.423333,0.016666000,B,0
626,10.440000,0.016667000,B,0
627,10.456667,0.016667000,B,0
628,10.473333,0.016666000,P,0
629,10.490000,0.016667000,B,0
630,10.506667,0.016667000,B,0
631,10.523333,0.016666000,B,0
632,10.541667,0.018334000,P,0
633,10.558333,0.016666000,B,0
634,10.575000,0.016667000,B,0
635,10.591667,0.016667000,B,0
636,10.608333,0.016666000,P,0
637,10.625000,0.016667000,B,0
638,10.641667,0.016667000,B,0
639,10.658333,0.016666000,B,0
640,10.675000,0.016667000,P,0
641,10.691667,0.016667000,B,0
642,10.708333,0.016666000,B,0
643,10.725000,0.016667000,B,0
644,10.741667,0.016667000,P,0
645,10.758333,0.016666000,B,0
646,10.775000,0.016667000,B,0
647,10.791667,0.016667000,B,0
648,10.808333,0.016666000,P,0
649,10.825000,0.016667000,B,0
650,10.841667,0.016667000,B,0
651,10.858333,0.016666000,B,0
652,10.875000,0.016667000,P,0
653,10.891667,0.016667000,B,0
654,10.908333,0.016666000,B,0
655,10.925000,0.016667000,B,0
656,10.941667,0.016667000,P,0
657,10.958333,0.016666000,B,0
658,10.975000,0.016667000,B,0
659,10.991667,0.016667000,B,0
660,11.008333,0.016666000,P,0
661,11.025000,0.016667000,B,0
662,11.041667,0.016667000,B,0
663,11.058333,0.016666000,B,0
664,11.075000,0.016667000,P,0
665,11.091667,0.016667000,B,0
666,11.108333,0.016666000,B,0
667,11.125000,0.016667000,B,0
668,11.141667,0.016667000,P,0
669,11.158333,0.016666000,B,0
670,11.175000,0.016667000,B,0
671,11.191667,0.016667000,B,0
672,11.208333,0.016666000,I,1
673,11.225000,0.016667000,B,0
674,11.241667,0.016667000,B,0
675,11.258333,0.016666000,B,0
676,11.275000,0.016667000,P,0
677,11.291667,0.016667000,B,0
678,11.308333,0.016666000,B,0
679,11.325000,0.016667000,B,0
680,11.341667,0.016667000,P,0
681,11.358333,0.016666000,B,0
682,11.375000,0.016667000,B,0
683,11.391667,0.016667000,B,0
684,11.408333,0.016666000,P,0
685,11.425000,0.016667000,B,0
686,11.441667,0.016667000,B,0
687,11.458333,0.016666000,B,0
688,11.475000,0.016667000,P,0
689,11.491667,0.016667000,B,0
690,11.508333,0.016666000,B,0
691,11.525000,0.016667000,B,0
692,11.541667,0.016667000,P,0
693,11.558333,0.016666000,B,0
694,11.575000,0.016667000,B,0
695,11.591667,0.016667000,B,0
696,11.608333,0.016666000,P,0
697,11.625000,0.016667000,B,0
698,11.641667,0.016667000,B,0
699,11.658333,0.016666000,B,0
700,11.675000,0.016667000,P,0
701,11.691667,0.016667000,B,0
702,11.708333,0.016666000,B,0
703,11.725000,0.016667000,B,0
704,11.741667,0.016667000,P,0
705,11.758333,0.016666000,B,0
706,11.775000,0.016667000,B,0
707,11.791667,0.016667000,B,0
708,11.808333,0.016666000,P,0
709,11.825000,0.016667000,B,0
710,11.841667,0.016667000,B,0
711,11.858333,0.016666000,B,0
712,11.875000,0.016667000,P,0
713,11.891667,0.016667000,B,0
714,11.908333,0.016666000,B,0
715,11.925000,0.016667000,B,0
716,11.941667,0.016667000,P,0
717,11.958333,0.016666000,B,0
718,11.975000,0.016667000,B,0
719,11.991667,0.016667000,B,0
720,12.008333,0.016666000,P,0
721,12.025000,0.016667000,B,0
722,12.041667,0.016667000,B,0
723,12.058333,0.016666000,B,0
724,12.075000,0.016667000,P,0
725,12.091667,0.016667000,B,0
726,12.108333,0.016666000,B,0
727,12.125000,0.016667000,B,0
728,12.141667,0.016667000,I,1
729,12.158333,0.016666000,B,0
730,12.175000,0.016667000,B,0
731,12.191667,0.016667000,B,0
732,12.208333,0.016666000,P,0
733,12.225000,0.016667000,B,0
734,12.241667,0.016667000,B,0
735,12.258333,0.016666000,B,0
736,12.275000,0.016667000,P,0
737,12.291667,0.016667000,B,0
738,12.308333,0.016666000,B,0
739,12.325000,0.016667000,B,0
740,12.341667,0.016667000,P,0
741,12.358333,0.016666000,B,0
742,12.375000,0.016667000,B,0
743,12.391667,0.016667000,B,0
744,12.408333,0.016666000,P,0
745,12.425000,0.016667000,B,0
746,12.441667,0.016667000,B,0
747,12.458333,0.016666000,B,0
748,12.475000,0.016667000,P,0
749,12.491667,0.016667000,B,0
750,12.508333,0.016666000,B,0
751,12.525000,0.016667000,B,0
752,12.541667,0.016667000,P,0
753,12.558333,0.016666000,B,0
754,12.575000,0.016667000,B,0
755,12.591667,0.016667000,B,0
756,12.608333,0.016666000,P,0
757,12.625000,0.016667000,B,0
758,12.641667,0.016667000,B,0
759,12.658333,0.016666000,B,0
760,12.675000,0.016667000,P,0
761,12.691667,0.016667000,B,0
762,12.708333,0.016666000,B,0
763,12.725000,0.016667000,B,0
764,12.741667,0.016667000,P,0
765,12.758333,0.016666000,B,0
766,12.775000,0.016667000,B,0
767,12.791667,0.016667000,B,0
768,12.808333,0.016666000,P,0
769,12.825000,0.016667000,B,0
770,12.841667,0.016667000,B,0
771,12.858333,0.016666000,B,0
772,12.875000,0.016667000,P,0
773,12.891667,0.016667000,B,0
774,12.908333,0.016666000,B,0
775,12.925000,0.016667000,B,0
776,12.943333,0.018333000,P,0
777,12.960000,0.016667000,B,0
778,12.976667,0.016667000,B,0
779,12.993333,0.016666000,B,0
780,13.010000,0.016667000,P,0
781,13.026667,0.016667000,B,0
782,13.043333,0.016666000,B,0
783,13.060000,0.016667000,B,0
784,13.076667,0.016667000,I,1
785,13.093333,0.016666000,B,0
786,13.110000,0.016667000,B,0
787,13.126667,0.016667000,B,0
788,13.143333,0.016666000,P,0
789,13.160000,0.016667000,B,0
790,13.176667,0.016667000,B,0
791,13.193333,0.016666000,B,0
792,13.210000,0.016667000,P,0
793,13.226667,0.016667000,B,0
794,13.243333,0.016666000,B,0
795,13.260000,0.016667000,B,0
796,13.276667,0.016667000,P,0
797,13.293333,0.016666000,B,0
798,13.310000,0.016667000,B,0
799,13.326667,0.016667000,B,0
800,13.343333,0.016666000,P,0
801,13.360000,0.016667000,B,0
802,13.376667,0.016667000,B,0
803,13.393333,0.016666000,B,0
804,13.410000,0.016667000,P,0
805,13.426667,0.016667000,B,0
806,13.443333,0.016666000,B,0
807,13.460000,0.016667000,B,0
808,13.476667,0.016667000,P,0
809,13.493333,0.016666000,B,0
810,13.510000,0.016667000,B,0
811,13.526667,0.016667000,B,0
812,13.543333,0.016666000,P,0
813,13.560000,0.016667000,B,0
814,13.576667,0.016667000,B,0
815,13.593333,0.016666000,B,0
816,13.610000,0.016667000,P,0
817,13.626667,0.016667000,B,0
818,13.643333,0.016666000,B,0
