frame,t_rel_s,region_mean_abs_diff,control_mean_abs_diff,track_score
201,-5.12,18.12628173828125,13.21488094329834,0.6281389594078064
202,-5.103333,17.323040008544922,13.39854907989502,0.6163933873176575
203,-5.086666,15.437520027160645,11.819168090820312,0.6255316138267517
204,-5.07,14.08106803894043,12.936912536621094,0.6634215116500854
205,-5.053333,12.541910171508789,14.651697158813477,0.6741284728050232
206,-5.036666,12.629904747009277,15.538578033447266,0.6761836409568787
207,-5.02,11.026354789733887,14.492853164672852,0.6957370042800903
208,-5.003333,13.277718544006348,12.68609619140625,0.723395586013794
209,-4.986666,13.27617359161377,10.267362594604492,0.7410870790481567
210,-4.970000000000001,14.137028694152832,8.21023941040039,0.7409703731536865
211,-4.953333000000001,14.311104774475098,7.118593692779541,0.7560514211654663
212,-4.936666000000001,13.338977813720703,6.491555213928223,0.7778087258338928
213,-4.92,14.240796089172363,5.8185906410217285,0.7954278588294983
214,-4.903333,15.66061019897461,4.491525650024414,0.8109447360038757
215,-4.886666,20.638225555419922,4.43304967880249,0.8243107199668884
216,-4.87,21.103851318359375,4.469508647918701,0.8389409780502319
217,-4.853333,20.430795669555664,4.779366970062256,0.8545153737068176
218,-4.836666,19.34566879272461,5.584085464477539,0.8724125027656555
219,-4.82,18.297758102416992,7.0858154296875,0.9449368715286255
220,-4.803333,12.259105682373047,4.613147258758545,0.9923564195632935
221,-4.786666,8.566267967224121,2.1279547214508057,0.9936825037002563
222,-4.77,7.561934947967529,1.0785703659057617,0.9915435910224915
223,-4.753333,7.731817722320557,0.7736955881118774,0.9913138747215271
224,-4.736666,6.524510383605957,1.624669075012207,0.9876604080200195
225,-4.720000000000001,5.527403354644775,0.8172305226325989,0.9879951477050781
226,-4.703333000000001,6.447068691253662,1.1558177471160889,0.988728940486908
227,-4.686666000000001,3.077589750289917,0.46597546339035034,0.9882506132125854
228,-4.67,2.2156379222869873,0.9215189218521118,0.9905346632003784
229,-4.653333,2.322899341583252,1.3902437686920166,0.9899653196334839
230,-4.636666,3.288320302963257,1.3531798124313354,0.9924233555793762
231,-4.62,3.304215431213379,1.1352214813232422,0.9922047257423401
232,-4.603333,2.2317914962768555,0.7021726965904236,0.9907310605049133
233,-4.586666,2.3133716583251953,1.5165680646896362,0.9926765561103821
234,-4.57,2.345777988433838,0.964229941368103,0.9927865862846375
235,-4.553333,2.6008975505828857,0.806950032711029,0.994307816028595
236,-4.536666,2.6680774688720703,0.9919668436050415,0.9929580688476562
237,-4.52,2.498068332672119,1.362983226776123,0.9928774833679199
238,-4.503333,2.509671926498413,1.2003698348999023,0.9931348562240601
239,-4.486666,2.3127989768981934,1.1408295631408691,0.9920374751091003
240,-4.470000000000001,1.9279080629348755,1.1202588081359863,0.991969108581543
241,-4.453333000000001,2.050818920135498,0.6236637234687805,0.9912729263305664
242,-4.436666000000001,2.314131021499634,1.3471602201461792,0.9922227263450623
243,-4.42,1.3737295866012573,0.6607526540756226,0.9919915199279785
244,-4.403333,2.547527313232422,0.8945186138153076,0.9900187849998474
245,-4.386666,2.598339319229126,1.3980344533920288,0.9907222986221313
246,-4.37,2.6607308387756348,0.8799772262573242,0.9896625876426697
247,-4.353333,2.6354053020477295,0.583911657333374,0.989158570766449
248,-4.336666,3.6813676357269287,1.0481281280517578,0.9879416823387146
249,-4.32,3.530834913253784,0.7376260757446289,0.9877110123634338
250,-4.303333,3.7662312984466553,0.9928758144378662,0.9878128170967102
251,-4.286666,4.004631996154785,0.9610852599143982,0.9899553656578064
252,-4.2700000000000005,3.9667656421661377,1.1287046670913696,0.9894127249717712
253,-4.2533330000000005,4.478208065032959,0.7389057278633118,0.9899057149887085
254,-4.2366660000000005,4.484407424926758,1.243181824684143,0.9885715246200562
255,-4.220000000000001,6.46014404296875,2.0939831733703613,0.9897497296333313
256,-4.203333000000001,6.29859733581543,0.600849986076355,0.9888864159584045
257,-4.186666000000001,7.499692916870117,0.8141422271728516,0.9901612997055054
258,-4.17,8.549530982971191,1.499320387840271,0.9897823929786682
259,-4.153333,10.791263580322266,0.8420999646186829,0.9901121258735657
260,-4.136666,11.819009780883789,1.1633996963500977,0.9883597493171692
261,-4.12,11.809582710266113,0.7290100455284119,0.9893808364868164
262,-4.103333,10.939022064208984,0.41037994623184204,0.9872032403945923
263,-4.086666,10.019303321838379,1.1321741342544556,0.9862004518508911
264,-4.07,9.174887657165527,1.4079240560531616,0.9860190153121948
265,-4.053333,6.431570053100586,1.1814990043640137,0.9857314229011536
266,-4.036666,5.0321044921875,1.1466755867004395,0.9861710071563721
267,-4.0200000000000005,4.678713321685791,0.8689727783203125,0.9876047968864441
268,-4.0033330000000005,4.081277370452881,1.4158159494400024,0.9863564372062683
269,-3.9866660000000005,4.938355445861816,1.4063119888305664,0.9889729022979736
270,-3.9700000000000006,3.8811299800872803,0.8559134602546692,0.9894293546676636
271,-3.9533330000000007,3.2004151344299316,0.7763838171958923,0.9896413683891296
272,-3.9366660000000007,4.603633403778076,1.3542598485946655,0.9887478947639465
273,-3.92,3.961615562438965,0.7196954488754272,0.9890592694282532
274,-3.903333,4.298486232757568,0.6489619612693787,0.9899306893348694
275,-3.886666,4.509264945983887,0.7870542407035828,0.9883825182914734
276,-3.87,3.336557149887085,1.1637585163116455,0.9882339239120483
277,-3.853333,3.16327166557312,0.9989370107650757,0.9880588054656982
278,-3.836666,3.5369980335235596,0.9394393563270569,0.9882551431655884
279,-3.8200000000000003,3.4037528038024902,0.950997531414032,0.9882075786590576
280,-3.8033330000000003,3.3911666870117188,0.6273372173309326,0.9882065057754517
281,-3.7866660000000003,2.940030574798584,0.6851235032081604,0.9864898920059204
282,-3.7700000000000005,2.6216752529144287,1.3977569341659546,0.9860997200012207
283,-3.7533330000000005,2.9226086139678955,1.5930368900299072,0.9844856262207031
284,-3.7366660000000005,2.4491372108459473,1.317155122756958,0.9819480776786804
285,-3.7200000000000006,2.2741799354553223,1.4626944065093994,0.9831823706626892
286,-3.7033330000000007,2.083285093307495,1.1299916505813599,0.9816533923149109
287,-3.6866660000000007,3.77695369720459,1.4855704307556152,0.9809978604316711
288,-3.67,2.256248950958252,0.6488696932792664,0.9787114262580872
289,-3.653333,2.717031240463257,1.4790980815887451,0.9783942103385925
290,-3.636666,2.5017638206481934,1.3580483198165894,0.9774409532546997
291,-3.62,3.188183307647705,1.677734613418579,0.9796108603477478
292,-3.603333,2.56184458732605,0.7780287861824036,0.977607250213623
293,-3.586666,2.3462679386138916,0.7981600761413574,0.979487955570221
294,-3.5700000000000003,1.7539657354354858,0.8608000874519348,0.9814965724945068
295,-3.5533330000000003,2.0601956844329834,0.7215189337730408,0.9809532165527344
296,-3.5366660000000003,4.3794145584106445,1.047861099243164,0.9836273193359375
297,-3.5200000000000005,2.4620323181152344,1.2358336448669434,0.9834004044532776
298,-3.5033330000000005,4.056772708892822,0.8920772075653076,0.9830267429351807
299,-3.4866660000000005,2.48673677444458,0.8690624833106995,0.9835272431373596
300,-3.4700000000000006,4.033936977386475,1.4738553762435913,0.9827507734298706
301,-3.4533330000000007,3.2761101722717285,0.6800671219825745,0.9830101728439331
302,-3.4366660000000007,3.827892303466797,0.6346867680549622,0.9821057319641113
303,-3.42,2.1428260803222656,1.182023286819458,0.9837585091590881
304,-3.403333,3.0498030185699463,0.8003061413764954,0.9823279976844788
305,-3.386666,3.184185743331909,0.5968629121780396,0.9823002219200134
306,-3.37,2.8855020999908447,0.47596806287765503,0.9812305569648743
307,-3.353333,4.818661212921143,1.6982835531234741,0.9803630113601685
308,-3.336666,3.0367984771728516,0.6504893898963928,0.9796111583709717
309,-3.3200000000000003,3.2044997215270996,1.185883641242981,0.9787485599517822
310,-3.3033330000000003,3.789870262145996,1.3507601022720337,0.9791457056999207
311,-3.2866660000000003,3.465637683868408,0.5542287230491638,0.9781219363212585
312,-3.2700000000000005,4.085378170013428,1.0167691707611084,0.977297306060791
313,-3.2533330000000005,3.3542466163635254,0.8857290148735046,0.9759302139282227
314,-3.2366660000000005,5.020585536956787,1.0977671146392822,0.9746167063713074
315,-3.2200000000000006,3.754701852798462,0.777049720287323,0.9760751128196716
316,-3.2033330000000007,4.127180099487305,0.8606559038162231,0.9719783663749695
317,-3.1866660000000007,5.1133527755737305,1.7750698328018188,0.973227858543396
318,-3.17,4.829604625701904,0.9099605679512024,0.9716582894325256
319,-3.153333,5.708837509155273,1.19657301902771,0.9720468521118164
320,-3.136666,4.349259376525879,0.910660445690155,0.9710848927497864
321,-3.12,3.472224235534668,0.7902853488922119,0.9708186984062195
322,-3.103333,4.051790714263916,0.8068238496780396,0.9698373675346375
323,-3.086666,4.881664276123047,1.3252280950546265,0.9676558375358582
324,-3.0700000000000003,4.569101333618164,0.7417579889297485,0.9661499857902527
325,-3.0533330000000003,4.465747356414795,0.9659072756767273,0.9662246704101562
326,-3.0366660000000003,3.992232322692871,1.1477231979370117,0.966312825679779
327,-3.0200000000000005,4.381644248962402,0.8729022145271301,0.9638488292694092
328,-3.0033330000000005,4.05084753036499,0.8997475504875183,0.9604362845420837
329,-2.9866660000000005,4.826076030731201,0.7566675543785095,0.9621477127075195
330,-2.9700000000000006,4.705398082733154,0.7307378649711609,0.9614855647087097
331,-2.9533330000000007,3.6362006664276123,0.9809022545814514,0.9609648585319519
332,-2.9366660000000007,3.6438562870025635,0.9410781860351562,0.960914134979248
333,-2.92,4.3718085289001465,1.017006278038025,0.9629182815551758
334,-2.903333,4.1664605140686035,1.1400223970413208,0.9652059674263
335,-2.886666,4.860373020172119,0.7651972770690918,0.9673522114753723
336,-2.87,4.456777095794678,0.9248473644256592,0.9672371745109558
337,-2.853333,3.409932851791382,1.1891934871673584,0.9711252450942993
338,-2.836666,3.4709599018096924,1.466970443725586,0.9717617630958557
339,-2.8200000000000003,4.609564304351807,1.5277262926101685,0.9742313027381897
340,-2.8033330000000003,3.2297744750976562,1.1160087585449219,0.9729740619659424
341,-2.7866660000000003,4.324165344238281,0.7169619798660278,0.9726772904396057
342,-2.7700000000000005,4.132450103759766,1.8399580717086792,0.9710113406181335
343,-2.7533330000000005,4.1582746505737305,0.8917297720909119,0.9717941880226135
344,-2.7366660000000005,3.7651379108428955,1.5901386737823486,0.968269407749176
345,-2.7200000000000006,4.551852703094482,1.735855221748352,0.9704761505126953
346,-2.7033330000000007,4.195013999938965,1.1047574281692505,0.9685167074203491
347,-2.6866660000000007,2.7953524589538574,1.4772332906723022,0.967065155506134
348,-2.67,3.568110704421997,1.9901217222213745,0.9692007899284363
349,-2.653333,3.5690557956695557,1.0466055870056152,0.9705540537834167
350,-2.636666,3.005577564239502,1.1052571535110474,0.9691885113716125
351,-2.62,4.601769924163818,1.8539888858795166,0.965705931186676
352,-2.603333,3.208008050918579,2.035784959793091,0.9635210633277893
353,-2.586666,3.846513509750366,2.580871343612671,0.9651195406913757
354,-2.5700000000000003,3.961024761199951,1.4934383630752563,0.9639371037483215
355,-2.5533330000000003,3.447497844696045,1.3174591064453125,0.9634727239608765
356,-2.5366660000000003,3.8302547931671143,2.3776493072509766,0.9596740007400513
357,-2.5200000000000005,4.205014228820801,2.3115768432617188,0.9591383337974548
358,-2.5033330000000005,4.146442890167236,1.5825695991516113,0.9576916098594666
359,-2.4866660000000005,2.7447614669799805,2.030015230178833,0.9534177780151367
360,-2.4683330000000003,3.706122398376465,2.4729042053222656,0.9500312805175781
361,-2.4516660000000003,3.3131184577941895,1.3278707265853882,0.9484915733337402
362,-2.4350000000000005,2.215928554534912,1.2804356813430786,0.947348952293396
363,-2.4183330000000005,2.4645607471466064,2.014838933944702,0.9465625882148743
364,-2.4016660000000005,4.186007499694824,1.7261344194412231,0.9421056509017944
365,-2.385,3.160964012145996,1.8191845417022705,0.9409967660903931
366,-2.368333,4.32976770401001,0.9663711786270142,0.9375595450401306
367,-2.351666,2.99259614944458,1.4547464847564697,0.9354642033576965
368,-2.335,3.000371217727661,1.51399827003479,0.9319185614585876
369,-2.318333,4.400085926055908,3.2122859954833984,0.9331538677215576
370,-2.301666,2.429672956466675,1.9357237815856934,0.9320465326309204
371,-2.285,5.242708683013916,1.238611102104187,0.9338134527206421
372,-2.268333,2.6309103965759277,2.0590295791625977,0.9333850145339966
373,-2.251666,3.9282147884368896,1.5932364463806152,0.9379614591598511
374,-2.2350000000000003,3.2727737426757812,2.137643575668335,0.938093900680542
375,-2.2183330000000003,3.981630325317383,1.5106749534606934,0.9434173107147217
376,-2.2016660000000003,2.25420880317688,2.591191053390503,0.9477673172950745
377,-2.1850000000000005,3.252884864807129,1.4913763999938965,0.9543154239654541
378,-2.1683330000000005,3.065570592880249,1.4759466648101807,0.9583399295806885
379,-2.1516660000000005,3.8162214756011963,3.237318515777588,0.9651222825050354
380,-2.135,4.040609836578369,1.3138176202774048,0.9725752472877502
381,-2.118333,3.8533642292022705,1.092840313911438,0.9793642163276672
382,-2.101666,2.6581780910491943,1.2804101705551147,0.9867208003997803
383,-2.085,2.459362506866455,1.5093129873275757,0.9906408786773682
384,-2.068333,3.835876703262329,2.278529405593872,0.9960702061653137
385,-2.051666,2.77087664604187,1.486631989479065,0.9999996423721313
386,-2.035,2.2421233654022217,1.364705204963684,0.9959642291069031
387,-2.018333,4.936467170715332,1.2664176225662231,0.9936938285827637
388,-2.001666,2.7492058277130127,2.0012381076812744,0.9900152683258057
389,-1.9850000000000003,4.566983222961426,1.711006999015808,0.9870231747627258
390,-1.9683330000000003,3.4709856510162354,2.083282232284546,0.9835385680198669
391,-1.9516660000000003,3.9660122394561768,2.4397246837615967,0.9802759289741516
392,-1.9350000000000005,4.175942897796631,1.8569049835205078,0.9799662828445435
393,-1.9183330000000005,2.976793050765991,1.2355318069458008,0.9795390367507935
394,-1.9016660000000005,3.3181676864624023,2.295189619064331,0.9775049686431885
395,-1.8849999999999998,3.6746985912323,0.6396129727363586,0.9795183539390564
396,-1.8683329999999998,3.0046534538269043,1.85787832736969,0.9757958054542542
397,-1.8516659999999998,3.9604790210723877,2.624408006668091,0.9807569980621338
398,-1.835,3.1501762866973877,1.8323891162872314,0.9825167655944824
399,-1.818333,3.41733717918396,1.850792646408081,0.9835231900215149
400,-1.801666,4.1743597984313965,1.8992832899093628,0.9860193729400635
401,-1.7850000000000001,2.498737335205078,1.8981989622116089,0.9867480397224426
402,-1.7683330000000002,2.976036787033081,1.4369733333587646,0.9879480600357056
403,-1.7516660000000002,2.418520212173462,1.312715768814087,0.9885915517807007
404,-1.7350000000000003,2.6685597896575928,0.5685603022575378,0.9854103326797485
405,-1.7183330000000003,3.265014886856079,2.4374775886535645,0.986098051071167
406,-1.7016660000000003,4.827010154724121,1.8093509674072266,0.9850447177886963
407,-1.6850000000000005,3.277038812637329,2.384012460708618,0.9834058284759521
408,-1.6683330000000005,4.5270233154296875,2.1932947635650635,0.9798552989959717
409,-1.6516660000000005,3.407139539718628,2.0005059242248535,0.9807384014129639
410,-1.6349999999999998,4.67708683013916,0.9434313774108887,0.9795095324516296
411,-1.6183329999999998,4.017280578613281,1.3470265865325928,0.9796890020370483
412,-1.6016659999999998,4.374057292938232,0.8300381302833557,0.9812653064727783
413,-1.585,3.9886412620544434,0.9016151428222656,0.9795790314674377
414,-1.568333,3.1817822456359863,1.080963134765625,0.9807369112968445
415,-1.551666,3.837286949157715,0.6968247294425964,0.9799231886863708
416,-1.5350000000000001,4.145153045654297,2.8662374019622803,0.9778050184249878
417,-1.5183330000000002,4.66841983795166,2.830444574356079,0.9758727550506592
418,-1.5016660000000002,4.386961460113525,0.9313322901725769,0.9757640361785889
419,-1.4850000000000003,3.636928081512451,0.7687317132949829,0.9780212044715881
420,-1.4683330000000003,3.3658175468444824,1.1495763063430786,0.9803696870803833
421,-1.4516660000000003,4.475033760070801,1.9717520475387573,0.9796392321586609
422,-1.4350000000000005,4.3483381271362305,3.025650978088379,0.9791209697723389
423,-1.4183330000000005,3.809277057647705,0.620136022567749,0.9793280959129333
424,-1.4016660000000005,5.217153549194336,2.3104283809661865,0.9778710007667542
425,-1.3849999999999998,4.278531551361084,1.8248591423034668,0.9797846078872681
426,-1.3683329999999998,4.517889499664307,1.2532696723937988,0.9814269542694092
427,-1.3516659999999998,9.5079345703125,6.454256534576416,0.9518333673477173
428,-1.335,5.220394611358643,1.3458954095840454,0.9614605903625488
429,-1.318333,5.813787937164307,2.894815444946289,0.9672327041625977
430,-1.301666,5.593352794647217,1.0979756116867065,0.9727609157562256
431,-1.2850000000000001,5.432628631591797,0.8630651235580444,0.9766929745674133
432,-1.2683330000000002,5.388896942138672,1.433342695236206,0.9819774031639099
433,-1.2516660000000002,5.851775646209717,1.5318613052368164,0.9836714267730713
434,-1.2350000000000003,4.222142219543457,0.9037395119667053,0.9856368899345398
435,-1.2183330000000003,4.832267761230469,1.21601402759552,0.9855555295944214
436,-1.2016660000000003,5.382232189178467,1.8564397096633911,0.9831627011299133
437,-1.1850000000000005,4.14454984664917,2.8231875896453857,0.9791826009750366
438,-1.1666660000000002,5.721641540527344,2.1708695888519287,0.9749028086662292
439,-1.1516660000000005,11.406064987182617,4.389942169189453,0.9577206373214722
440,-1.1349999999999998,5.210556983947754,3.0192761421203613,0.9546838402748108
441,-1.1183329999999998,4.011289596557617,2.315676689147949,0.9509440660476685
442,-1.1016659999999998,4.834897518157959,2.584097146987915,0.9432186484336853
443,-1.085,4.309351444244385,2.7128655910491943,0.9352012872695923
444,-1.068333,5.130652904510498,3.4508209228515625,0.9293088316917419
445,-1.051666,5.042296886444092,2.9721736907958984,0.9253091812133789
446,-1.0350000000000001,4.851052284240723,2.223149299621582,0.9214869737625122
447,-1.0183330000000002,4.301449775695801,3.18949031829834,0.9188176393508911
448,-1.0016660000000002,4.855891704559326,2.073519229888916,0.9175295233726501
449,-0.9850000000000003,9.044939041137695,5.773467540740967,0.9037855863571167
450,-0.9683330000000003,9.319446563720703,5.251628398895264,0.8814024925231934
451,-0.9516660000000003,7.980475425720215,4.99036169052124,0.8639373183250427
452,-0.9350000000000005,5.508443355560303,4.070115089416504,0.8584702014923096
453,-0.9183330000000005,6.961782455444336,3.591906785964966,0.8592872023582458
454,-0.9016660000000005,5.688117027282715,3.029200792312622,0.861696720123291
455,-0.8849999999999998,3.931403636932373,2.648437738418579,0.8709285855293274
456,-0.8683329999999998,5.064381122589111,2.6372876167297363,0.8745200037956238
457,-0.8516659999999998,3.8636507987976074,3.0697200298309326,0.8759267926216125
458,-0.835,4.2336506843566895,2.394972801208496,0.8829623460769653
459,-0.818333,2.4906344413757324,1.5985201597213745,0.8944376707077026
460,-0.801666,3.1954591274261475,1.9746603965759277,0.8993595242500305
461,-0.7850000000000001,3.058042526245117,1.8845558166503906,0.90522301197052
462,-0.7683330000000002,3.9466936588287354,1.6730016469955444,0.9168828725814819
463,-0.7516660000000002,2.6738619804382324,1.7104636430740356,0.9208558201789856
464,-0.7350000000000003,3.4953973293304443,1.736872673034668,0.9249786138534546
465,-0.7183330000000003,3.087677001953125,0.9968854784965515,0.9434746503829956
466,-0.7016660000000003,2.3725223541259766,1.1364699602127075,0.9486148357391357
467,-0.6850000000000005,2.7980756759643555,0.8009689450263977,0.9588263034820557
